1.000000000000E-04	5.947777855733E-01	6.802526887372E-01
2.000000000000E-04	5.946249729075E-01	6.796471794663E-01
3.000000000000E-04	5.945863782048E-01	6.794920431055E-01
4.000000000000E-04	5.945855178492E-01	6.794858236919E-01
5.000000000000E-04	5.946010986880E-01	6.795445441141E-01
6.000000000000E-04	5.946247930283E-01	6.796353461755E-01
7.000000000000E-04	5.946527171685E-01	6.797428996041E-01
8.000000000000E-04	5.946828538023E-01	6.798592378612E-01
9.000000000000E-04	5.947140773997E-01	6.799799138908E-01
1.000000000000E-03	5.947457286921E-01	6.801023213200E-01
2.000000000000E-03	5.950429122767E-01	6.812518654325E-01
3.000000000000E-03	5.952887947321E-01	6.822010938339E-01
4.000000000000E-03	5.954951003044E-01	6.829955813851E-01
5.000000000000E-03	5.956728595130E-01	6.836785363099E-01
6.000000000000E-03	5.958292420411E-01	6.842780628990E-01
7.000000000000E-03	5.959690068164E-01	6.848128141555E-01
8.000000000000E-03	5.960954549646E-01	6.852957247684E-01
9.000000000000E-03	5.962109697745E-01	6.857361287362E-01
1.000000000000E-02	5.963173301572E-01	6.861409892497E-01
2.000000000000E-02	5.970778931067E-01	6.890180714563E-01
3.000000000000E-02	5.976012528357E-01	6.909194374504E-01
4.000000000000E-02	5.979379420008E-01	6.921872071719E-01
5.000000000000E-02	5.981962898322E-01	6.931580904124E-01
6.000000000000E-02	5.984028295875E-01	6.939335581344E-01
7.000000000000E-02	5.985726059039E-01	6.945708488356E-01
8.000000000000E-02	5.987149992552E-01	6.951054887460E-01
9.000000000000E-02	5.988362719521E-01	6.955611022281E-01
1.000000000000E-01	5.989408125206E-01	6.959541885918E-01
2.000000000000E-01	5.995140509429E-01	6.981183848592E-01
3.000000000000E-01	5.997276327555E-01	6.989386260801E-01
4.000000000000E-01	5.998289226449E-01	6.993307451070E-01
5.000000000000E-01	5.998818434806E-01	6.995367192164E-01
6.000000000000E-01	5.999108006075E-01	6.996497992513E-01
7.000000000000E-01	5.999268359050E-01	6.997125410253E-01
8.000000000000E-01	5.999354512544E-01	6.997462877789E-01
9.000000000000E-01	5.999395360615E-01	6.997622973983E-01
1.000000000000E+00	5.999406717089E-01	6.997667494124E-01
2.000000000000E+00	5.998908387858E-01	6.995718168415E-01
3.000000000000E+00	5.998096062178E-01	6.992557663245E-01
4.000000000000E+00	5.997270880136E-01	6.989365237324E-01
5.000000000000E+00	5.996494401419E-01	6.986374557301E-01
6.000000000000E+00	5.995777490921E-01	6.983622642264E-01
7.000000000000E+00	5.995118181689E-01	6.981098459163E-01
8.000000000000E+00	5.994510929452E-01	6.978778364130E-01
9.000000000000E+00	5.993866303533E-01	6.976373597812E-01
1.000000000000E+01	5.993330988436E-01	6.974343997070E-01
2.000000000000E+01	5.989426828663E-01	6.959612249321E-01
3.000000000000E+01	5.986928511750E-01	6.950223124735E-01
4.000000000000E+01	5.985101269956E-01	6.943363160872E-01
5.000000000000E+01	5.983665447347E-01	6.937973500918E-01
6.000000000000E+01	5.982485640233E-01	6.933543993827E-01
7.000000000000E+01	5.981486112935E-01	6.929790055874E-01
8.000000000000E+01	5.980620298085E-01	6.926536990534E-01
9.000000000000E+01	5.979857522011E-01	6.923669839693E-01
1.000000000000E+02	5.979176525186E-01	6.921108977869E-01
2.000000000000E+02	5.974286548943E-01	6.903347795003E-01
3.000000000000E+02	5.971729840080E-01	6.893756228727E-01
4.000000000000E+02	5.969966277310E-01	6.887121388378E-01
5.000000000000E+02	5.968630735089E-01	6.882086081134E-01
6.000000000000E+02	5.967561929952E-01	6.878049570942E-01
7.000000000000E+02	5.966674742126E-01	6.874694268172E-01
8.000000000000E+02	5.965918837835E-01	6.871832083674E-01
9.000000000000E+02	5.965262050738E-01	6.869342656626E-01
1.000000000000E+03	5.964682622132E-01	6.867144475644E-01
2.000000000000E+03	5.961069190069E-01	6.853394640520E-01
3.000000000000E+03	5.959122571176E-01	6.845958086362E-01
4.000000000000E+03	5.957819194954E-01	6.840967729947E-01
5.000000000000E+03	5.956853521359E-01	6.837264749391E-01
6.000000000000E+03	5.956094226746E-01	6.834349871412E-01
7.000000000000E+03	5.955473262039E-01	6.831963930936E-01
8.000000000000E+03	5.954951004927E-01	6.829955821094E-01
9.000000000000E+03	5.954502446912E-01	6.828230061567E-01
1.000000000000E+04	5.954110833674E-01	6.826722625359E-01
