1.0000000000000000E-04	5.9477778557334300E-01	
2.0000000000000000E-04	5.9462497290746500E-01	
3.0000000000000000E-04	5.9458637820484900E-01	
4.0000000000000000E-04	5.9458551784916300E-01	
5.0000000000000000E-04	5.9460109868801800E-01	
6.0000000000000000E-04	5.9462479302831600E-01	
7.0000000000000000E-04	5.9465271716851000E-01	
8.0000000000000000E-04	5.9468285380226600E-01	
9.0000000000000000E-04	5.9471407739967900E-01	
1.0000000000000000E-03	5.9474572869207200E-01	
2.0000000000000000E-03	5.9504291227669400E-01	
3.0000000000000000E-03	5.9528879473210300E-01	
4.0000000000000000E-03	5.9549510030440600E-01	
5.0000000000000000E-03	5.9567285951295700E-01	
6.0000000000000000E-03	5.9582924204111100E-01	
7.0000000000000000E-03	5.9596900681641700E-01	
8.0000000000000000E-03	5.9609545496460300E-01	
9.0000000000000000E-03	5.9621096977448600E-01	
1.0000000000000000E-02	5.9631733015718800E-01	
2.0000000000000000E-02	5.9707789310665400E-01	
3.0000000000000000E-02	5.9760125283570400E-01	
4.0000000000000000E-02	5.9793794200084400E-01	
5.0000000000000000E-02	5.9819628983224100E-01	
6.0000000000000000E-02	5.9840282958747100E-01	
7.0000000000000000E-02	5.9857260590389700E-01	
8.0000000000000000E-02	5.9871499925524900E-01	
9.0000000000000000E-02	5.9883627195207900E-01	
1.0000000000000000E-01	5.9894081252059300E-01	
2.0000000000000000E-01	5.9951405094285000E-01	
3.0000000000000000E-01	5.9972763275546500E-01	
4.0000000000000000E-01	5.9982892264486000E-01	
5.0000000000000000E-01	5.9988184348061400E-01	
6.0000000000000000E-01	5.9991080060747800E-01	
7.0000000000000000E-01	5.9992683590500800E-01	
8.0000000000000000E-01	5.9993545125444200E-01	
9.0000000000000000E-01	5.9993953606146400E-01	
1.0000000000000000E+00	5.9994067170887700E-01	
2.0000000000000000E+00	5.9989083878577100E-01	
3.0000000000000000E+00	5.9980960621775800E-01	
4.0000000000000000E+00	5.9972708801363300E-01	
5.0000000000000000E+00	5.9964944014192600E-01	
6.0000000000000000E+00	5.9957774909207900E-01	
7.0000000000000000E+00	5.9951181816893900E-01	
8.0000000000000000E+00	5.9945109294518700E-01	
9.0000000000000000E+00	5.9938663035327700E-01	
1.0000000000000000E+01	5.9933309884357100E-01	
2.0000000000000000E+01	5.9894268286625900E-01	
3.0000000000000000E+01	5.9869285117502000E-01	
4.0000000000000000E+01	5.9851012699561800E-01	
5.0000000000000000E+01	5.9836654473471600E-01	
6.0000000000000000E+01	5.9824856402327700E-01	
7.0000000000000000E+01	5.9814861129348100E-01	
8.0000000000000000E+01	5.9806202980853800E-01	
9.0000000000000000E+01	5.9798575220108600E-01	
1.0000000000000000E+02	5.9791765251860300E-01	
2.0000000000000000E+02	5.9742865489433200E-01	
3.0000000000000000E+02	5.9717298400795500E-01	
4.0000000000000000E+02	5.9699662773103400E-01	
5.0000000000000000E+02	5.9686307350892300E-01	
6.0000000000000000E+02	5.9675619299519100E-01	
7.0000000000000000E+02	5.9666747421256400E-01	
8.0000000000000000E+02	5.9659188378349600E-01	
9.0000000000000000E+02	5.9652620507383200E-01	
1.0000000000000000E+03	5.9646826221320100E-01	
2.0000000000000000E+03	5.9610691900685700E-01	
3.0000000000000000E+03	5.9591225711759700E-01	
4.0000000000000000E+03	5.9578191949536800E-01	
5.0000000000000000E+03	5.9568535213594700E-01	
6.0000000000000000E+03	5.9560942267455200E-01	
7.0000000000000000E+03	5.9554732620389600E-01	
8.0000000000000000E+03	5.9549510049271500E-01	
9.0000000000000000E+03	5.9545024469120600E-01	
1.0000000000000000E+04	5.9541108336742600E-01	
