2.0000000000000000E+02	6.7126167892057500E-01
3.0000000000000000E+02	6.6868217718315400E-01
4.0000000000000000E+02	6.6728768203999900E-01
5.0000000000000000E+02	6.6641781071698700E-01
6.0000000000000000E+02	6.6577350901816400E-01
7.0000000000000000E+02	6.6528892423857500E-01
8.0000000000000000E+02	6.6490899034468500E-01
9.0000000000000000E+02	6.6460188059131500E-01
1.0000000000000000E+03	6.6434778828423100E-01
2.0000000000000000E+03	6.6307855772731800E-01
3.0000000000000000E+03	6.6259039072851400E-01
4.0000000000000000E+03	6.6234539540606100E-01
5.0000000000000000E+03	6.6218326641439300E-01
6.0000000000000000E+03	6.6207340257471500E-01
7.0000000000000000E+03	6.6199456775739400E-01
8.0000000000000000E+03	6.6193565469611500E-01
9.0000000000000000E+03	6.6189029404644100E-01
1.0000000000000000E+04	6.6186563295474600E-01
